time (min),male1,male2,male3,male4,male5,male6
9308,26,0,0,1,0,0
9309,55,0,0,33,0,0
9310,15,0,58,80,0,0
9311,0,0,97,100,0,0
9312,0,0,36,26,0,0
9313,0,0,43,20,0,0
9314,0,0,12,0,10,0
9315,46,0,44,0,0,0
9316,0,0,44,0,0,0
9317,0,0,18,0,47,0
9318,0,0,0,31,2,0
9319,0,0,0,53,61,0
9320,0,0,0,72,0,0
9321,17,0,3,67,0,0
9322,0,0,1,95,0,0
9323,0,0,37,110,0,0
9324,5,0,61,40,0,0
9325,51,0,79,60,4,0
9326,43,0,70,69,1,0
9327,0,2,111,65,27,0
9328,8,0,67,82,0,0
9329,8,0,64,0,0,0
9330,0,10,52,94,0,0
9331,0,19,67,6,0,0
9332,9,0,36,1,0,0
9333,26,0,92,3,0,0
9334,0,6,40,28,0,0
9335,0,0,65,0,0,0
9336,0,0,93,0,21,0
9337,0,0,11,0,9,0
9338,0,9,54,0,13,0
9339,7,26,47,0,21,0
9340,0,5,70,0,40,0
9341,0,39,30,0,1,0
9342,0,40,32,0,10,0
9343,0,98,50,0,42,19
9344,0,65,83,0,6,11
9345,4,96,74,0,0,9
9346,0,44,36,0,0,0
9347,0,57,52,0,60,0
9348,0,86,67,0,76,11
9349,7,83,57,0,24,1
9350,6,63,53,0,46,0
9351,0,98,56,0,68,0
9352,0,87,62,0,76,3
9353,0,86,53,0,29,1
9354,0,48,65,0,44,24
9355,0,72,81,0,38,0
9356,0,72,53,0,115,0
9357,2,44,51,0,83,15
9358,2,66,22,0,19,0
9359,0,76,49,0,26,0
9360,3,31,37,0,25,0
9361,16,44,47,0,12,0
9362,10,30,82,0,3,0
9363,11,86,61,0,25,0
9364,35,101,52,0,10,0
9365,11,53,62,0,38,0
9366,51,54,1,0,30,0
9367,85,75,77,4,32,5
9368,76,87,42,0,0,0
9369,87,77,105,0,3,0
9370,88,52,110,0,79,0
9371,60,63,12,0,89,0
9372,24,55,0,0,94,0
9373,9,61,0,0,83,0
9374,72,7,6,2,24,0
9375,82,16,60,31,61,0
9376,40,6,73,3,7,0
9377,54,9,21,0,2,0
9378,60,22,0,0,7,0
9379,119,16,0,0,21,0
9380,100,0,0,0,72,0
9381,26,2,0,0,6,0
9382,61,0,17,0,2,0
9383,43,5,40,0,0,0
9384,28,0,75,1,0,0
9385,40,0,74,7,0,0
9386,26,0,54,0,0,0
9387,55,0,71,0,0,0
9388,0,0,43,0,0,0
9389,50,6,98,0,0,0
9390,42,0,115,0,0,0
9391,51,0,105,0,0,0
9392,71,0,89,0,0,19
9393,49,0,75,0,3,0
9394,98,0,69,0,0,1
9395,85,0,61,0,0,0
9396,42,0,47,0,13,0
9397,49,0,71,1,0,0
9398,38,0,47,5,0,0
9399,37,0,50,0,0,0
9400,16,0,75,5,0,0
9401,44,0,56,0,0,14
9402,71,0,73,5,10,7
9403,65,0,47,103,0,5
9404,23,0,0,0,0,8
9405,0,0,64,7,0,6
9406,0,0,3,0,0,15
9407,0,1,32,0,0,8
9408,47,7,52,0,8,60
9409,36,44,61,0,0,36
9410,22,25,25,0,0,15
9411,0,16,46,3,0,28
9412,0,27,23,0,0,13
9413,0,22,4,0,0,41
9414,0,4,1,1,0,13
9415,6,0,0,0,0,28
9416,0,0,24,1,0,109
9417,0,15,42,2,0,62
9418,0,0,0,2,0,57
9419,0,5,6,0,0,11
9420,0,0,0,0,0,79
9421,0,0,0,9,1,54
9422,0,0,3,0,0,48
9423,0,0,0,8,0,87
9424,0,0,0,36,0,58
9425,0,0,0,7,0,9
9426,0,0,0,0,0,54
9427,0,0,0,0,0,37
9428,0,0,20,0,0,21
9429,0,0,7,0,0,20
9430,0,0,0,0,0,86
9431,0,3,0,0,0,61
9432,0,1,0,0,0,62
9433,0,0,0,0,0,95
9434,0,4,0,0,0,104
9435,0,0,0,0,0,94
9436,0,0,0,0,0,58
9437,0,0,1,0,1,75
9438,0,0,48,0,0,27
9439,31,0,0,0,0,63
9440,0,0,0,0,0,86
9441,0,0,0,0,0,65
9442,0,0,0,0,0,78
9443,0,0,0,0,0,24
9444,0,0,0,0,5,2
9445,0,0,0,0,0,0
9446,0,0,0,0,0,0
9447,0,0,0,0,9,0
9448,0,3,0,0,95,0
9449,0,0,0,0,27,18
9450,0,5,0,0,0,13
9451,0,0,0,1,0,7
9452,0,17,0,16,0,0
9453,0,0,0,0,0,0
9454,0,0,0,0,0,0
9455,0,0,0,0,0,0
9456,0,0,0,0,3,0
9457,0,0,0,17,7,0
9458,0,0,27,7,0,0
9459,0,0,0,48,0,0
9460,0,0,0,4,0,0
9461,0,0,0,2,6,25
9462,12,0,12,0,0,7
9463,0,0,10,25,0,11
9464,0,0,37,3,0,0
9465,3,0,38,17,0,7
9466,13,0,79,25,0,0
9467,0,0,54,18,0,0
9468,0,0,49,22,0,0
9469,0,0,22,0,28,0
9470,0,0,43,19,9,0
9471,0,0,57,12,0,0
9472,0,0,54,38,0,0
9473,0,0,71,15,0,0
9474,0,0,59,52,0,0
9475,0,0,66,71,0,3
9476,0,0,55,11,0,10
9477,0,0,56,39,0,0
9478,0,0,0,55,0,0
9479,0,0,0,92,1,0
9480,0,0,0,90,0,0
9481,0,0,0,73,0,0
9482,0,0,14,39,8,0
9483,0,0,65,0,5,0
9484,0,0,47,8,0,0
9485,0,0,53,119,1,0
9486,2,0,73,39,0,0
9487,11,2,62,0,6,0
9488,16,19,59,8,0,0
9489,0,4,35,7,0,0
9490,31,0,21,21,0,0
9491,8,0,55,0,6,0
9492,1,0,40,0,0,0
9493,16,0,4,0,1,0
9494,6,23,0,0,0,0
9495,33,17,0,0,7,0
9496,81,54,0,26,11,0
9497,59,20,18,16,0,0
9498,86,8,3,6,0,0
9499,80,26,15,0,0,0
9500,15,0,1,0,0,0
9501,84,15,5,0,0,0
9502,39,40,0,0,0,0
9503,73,0,9,0,0,0
9504,56,29,0,0,0,0
9505,33,102,0,0,19,0
9506,39,75,0,20,0,0
9507,64,70,0,0,0,7
9508,35,31,0,0,24,0
9509,31,56,0,0,0,0
9510,0,93,0,0,0,0
9511,12,108,0,0,0,0
9512,4,74,0,0,0,0
9513,0,35,0,0,0,0
9514,0,56,0,0,0,0
9515,0,1,6,0,0,0
9516,0,0,0,0,0,0
9517,1,0,0,0,0,0
9518,0,0,0,0,0,0
9519,7,0,0,0,2,0
9520,0,0,0,9,0,5
9521,0,0,0,0,0,0
9522,0,0,0,0,0,0
9523,0,0,0,0,0,0
9524,0,0,1,0,0,0
9525,0,0,0,0,0,0
9526,0,0,0,0,0,0
9527,0,0,0,0,0,0
9528,0,0,0,0,0,0
9529,0,0,0,0,0,0
9530,0,0,0,0,0,0
9531,0,0,0,3,0,0
9532,0,0,0,1,0,0
9533,0,0,0,0,0,0
9534,0,0,0,0,0,0
9535,0,0,5,0,0,0
9536,0,0,0,4,0,0
9537,0,0,0,6,0,0
9538,0,0,0,6,0,0
9539,0,0,0,0,0,0
9540,0,0,0,4,5,0
9541,0,0,0,0,0,0
9542,0,0,0,0,0,0
9543,0,0,1,0,2,0
9544,0,0,5,0,0,0
9545,0,14,0,0,0,0
9546,0,0,0,0,0,1
9547,0,0,11,0,0,0
9548,0,19,0,0,0,0
9549,0,0,0,0,13,0
9550,0,0,0,0,0,0
9551,0,0,0,0,12,0
9552,0,0,0,0,0,0
9553,0,0,0,0,17,0
9554,0,0,2,0,99,0
9555,0,0,2,0,21,0
9556,0,0,0,0,65,0
9557,0,0,0,0,70,9
9558,0,0,0,0,27,10
9559,0,0,4,0,39,0
9560,0,8,2,0,69,0
9561,0,0,0,0,51,0
9562,0,0,2,0,46,0
9563,0,0,0,0,32,0
9564,0,0,0,0,55,14
9565,0,0,3,0,44,0
9566,14,0,0,0,11,0
9567,0,0,0,0,69,0
9568,0,0,0,0,46,0
9569,0,0,0,0,2,0
9570,0,0,0,0,0,0
9571,0,1,0,0,74,0
9572,0,0,0,0,81,0
9573,0,0,0,0,60,0
9574,0,0,5,0,85,0
9575,0,0,0,0,65,0
9576,0,0,0,0,46,0
9577,0,0,0,0,56,0
9578,0,0,0,9,34,0
9579,0,0,16,21,1,0
9580,0,0,0,0,1,0
9581,35,0,0,21,0,0
9582,0,0,0,12,19,0
9583,0,0,0,24,63,0
9584,6,0,0,18,0,0
9585,19,0,12,13,20,0
9586,3,0,4,0,24,0
9587,0,10,0,7,12,0
9588,0,24,0,0,9,0
9589,0,2,0,0,15,0
9590,12,2,0,0,0,0
9591,67,0,0,0,9,0
9592,29,0,0,0,0,0
9593,11,1,0,0,0,0
9594,18,3,0,0,0,0
9595,6,0,0,13,18,0
9596,4,9,0,8,0,0
9597,0,0,10,2,0,0
9598,10,0,5,0,0,0
9599,76,0,0,0,0,0
9600,48,0,0,0,0,0
9601,74,0,1,0,0,0
9602,82,0,0,0,0,0
9603,32,0,5,0,0,0
9604,86,6,46,0,0,0
9605,63,0,1,2,0,0
9606,65,0,0,37,0,0
9607,66,2,41,0,0,0
9608,51,16,35,0,0,0
9609,18,0,44,0,0,0
9610,21,0,47,0,0,0
9611,23,0,75,0,0,7
9612,8,0,33,0,0,3
9613,21,0,51,0,0,0
9614,14,0,67,0,0,0
9615,8,0,31,0,0,13
9616,0,0,59,0,0,0
9617,0,0,47,0,0,52
9618,0,0,33,0,0,52
9619,0,0,40,0,0,13
9620,0,0,26,0,0,29
9621,0,0,14,0,0,2
9622,0,0,30,0,0,13
9623,0,0,33,0,0,0
9624,0,0,8,0,0,12
9625,0,6,9,0,0,0
9626,0,15,9,0,0,0
9627,0,0,0,0,0,11
9628,0,27,0,0,0,0
9629,0,0,0,0,0,0
9630,0,22,0,0,0,0
9631,0,4,17,0,0,0
9632,0,0,1,0,0,0
9633,0,0,0,0,0,0
9634,0,0,0,0,0,0
9635,0,9,11,0,0,0
9636,0,8,6,14,0,0
9637,0,1,11,25,0,6
9638,0,3,15,20,0,0
9639,0,0,62,16,0,0
9640,0,51,51,20,0,0
9641,0,12,50,22,0,0
9642,0,0,47,1,0,0
9643,0,9,16,7,5,0
9644,0,16,0,49,0,0
9645,0,9,23,4,0,0
9646,0,0,60,5,0,0
9647,0,21,57,0,0,0
9648,0,27,11,25,0,0
9649,0,3,22,83,0,0
9650,0,0,55,92,8,0
9651,0,0,29,7,0,0
9652,0,0,15,21,3,0
9653,0,0,0,89,0,0
9654,0,0,0,57,0,3
9655,2,0,8,75,6,0
9656,10,0,0,0,0,0
9657,2,0,0,0,0,10
9658,0,0,0,0,0,3
9659,8,0,0,15,0,0
9660,0,0,0,5,0,3
9661,0,0,0,90,0,0
9662,0,0,0,4,5,0
9663,0,0,0,0,0,10
9664,0,0,0,12,0,0
9665,0,0,0,7,0,0
9666,0,0,0,11,0,0
9667,0,0,0,1,0,0
9668,0,0,0,53,0,0
9669,0,0,0,0,0,0
9670,0,0,0,0,0,0
9671,0,0,0,0,0,0
9672,0,0,36,0,0,0
9673,0,0,0,14,0,0
9674,0,0,0,0,0,0
9675,0,0,0,0,3,0
9676,0,0,0,0,0,0
9677,0,0,0,0,0,0
9678,0,0,0,0,0,0
9679,0,0,0,0,6,0
9680,0,0,0,0,0,0
9681,0,0,0,0,0,0
9682,0,0,0,0,0,0
9683,0,0,0,0,0,0
9684,0,0,0,0,0,0
9685,0,0,1,0,0,0
9686,0,0,7,0,0,0
9687,0,20,0,0,0,0
9688,0,36,0,0,2,0
9689,22,0,0,0,9,0
9690,25,10,0,0,0,0
9691,0,15,0,0,0,0
9692,9,39,0,0,9,29
9693,0,10,0,0,0,0
9694,10,25,0,0,0,0
9695,0,51,0,0,5,0
9696,0,19,0,0,0,0
9697,0,4,0,0,0,0
9698,0,13,0,0,6,0
9699,0,7,0,0,0,0
9700,0,10,0,0,5,0
9701,0,0,0,0,1,0
9702,0,0,0,0,0,0
9703,0,0,10,0,0,0
9704,0,41,0,0,0,0
9705,0,16,0,0,0,20
9706,0,0,0,0,0,0
9707,0,8,0,0,0,0
9708,0,0,0,0,0,0
9709,0,22,0,0,0,0
9710,0,61,0,0,0,63
9711,0,46,0,0,0,0
9712,0,0,0,3,0,0
9713,0,0,0,0,0,0
9714,0,0,0,0,0,0
9715,0,0,4,0,0,0
9716,0,0,9,0,0,0
9717,0,0,0,0,0,0
9718,0,1,0,0,0,0
9719,0,17,0,0,0,0
9720,0,0,0,0,0,19
9721,0,9,0,0,0,0
9722,0,0,0,0,0,0
9723,0,0,0,0,0,2
9724,0,5,16,0,0,0
9725,0,0,11,0,39,0
9726,0,0,4,0,8,0
9727,0,0,22,0,12,0
9728,0,0,0,0,0,0
9729,0,0,0,0,35,0
9730,0,10,41,0,2,0
9731,0,0,11,0,23,0
9732,0,0,0,0,40,6
9733,25,0,0,0,33,0
9734,25,0,0,0,10,0
9735,0,0,17,0,12,0
9736,0,0,24,0,0,0
9737,0,0,39,0,0,0
9738,0,0,42,0,0,0
9739,0,0,83,0,0,0
9740,0,0,67,0,0,0
9741,0,9,53,0,2,0
9742,0,0,9,0,0,0
9743,0,0,74,13,0,0
9744,4,7,88,7,0,0
9745,0,2,76,4,0,0
9746,0,0,37,23,0,0
9747,10,6,12,5,7,0
9748,0,0,4,0,0,0
9749,0,4,0,0,0,0
9750,0,5,0,0,0,0
9751,0,4,0,11,0,0
9752,0,0,0,4,0,4
9753,0,0,0,0,0,17
9754,0,0,0,0,0,21
9755,0,0,0,0,0,40
9756,0,28,0,0,0,0
9757,0,2,0,0,0,3
9758,0,0,0,0,0,9
9759,0,0,0,0,0,4
9760,0,0,0,0,0,0
9761,0,0,0,0,2,9
9762,0,0,0,0,0,60
9763,0,0,0,0,0,23
9764,0,0,0,2,9,42
9765,0,0,0,0,0,30
9766,0,0,0,20,0,115
9767,0,0,0,3,0,73
9768,0,0,0,0,8,39
9769,0,0,19,0,0,112
9770,0,0,15,0,0,84
9771,0,0,0,0,0,97
9772,0,0,0,0,0,49
9773,0,0,0,0,0,2
9774,0,3,0,0,6,37
9775,0,1,0,7,11,45
9776,0,0,0,0,1,0
9777,0,2,0,0,0,0
9778,0,0,0,0,23,0
9779,0,0,16,0,1,0
9780,0,0,12,0,7,18
9781,0,5,0,0,2,44
9782,0,0,4,34,0,0
9783,0,39,0,12,0,0
9784,0,0,0,12,0,47
9785,0,2,0,0,0,4
9786,0,0,0,0,0,0
9787,0,0,0,0,0,6
9788,0,0,0,0,0,6
9789,0,8,0,0,0,0
9790,15,7,0,12,6,0
9791,36,14,0,33,0,2
9792,7,4,0,9,0,0
9793,15,3,0,19,1,0
9794,10,0,0,69,22,0
9795,16,0,0,112,0,0
9796,20,0,0,44,22,3
9797,0,11,0,20,0,2
9798,0,30,0,0,0,0
9799,73,10,0,39,0,0
9800,82,12,0,142,4,0
9801,36,3,0,92,27,0
9802,12,8,0,77,0,0
9803,68,27,0,26,0,0
9804,63,35,24,12,0,0
9805,7,31,0,1,0,0
9806,85,25,0,0,0,0
9807,25,73,0,0,0,0
9808,80,36,0,0,0,0
9809,39,83,0,9,0,0
9810,13,36,0,0,20,0
9811,73,29,0,0,0,0
9812,29,73,0,0,34,0
9813,0,102,0,0,10,0
9814,0,88,0,0,15,0
9815,0,54,0,0,22,0
9816,0,58,0,0,9,0
9817,0,63,0,0,17,0
9818,0,11,0,4,0,0
9819,0,39,0,9,0,0
9820,0,40,0,0,18,0
9821,0,77,0,0,0,0
9822,3,0,0,0,0,0
9823,0,0,0,0,70,0
9824,0,26,0,0,74,0
9825,0,8,0,0,44,0
9826,0,19,0,0,73,0
9827,0,11,0,0,48,0
9828,0,0,0,1,56,0
9829,0,0,0,0,7,0
9830,0,0,0,0,33,0
9831,0,0,0,0,60,0
9832,0,0,0,0,79,0
9833,0,0,0,0,12,0
9834,0,0,0,0,25,0
9835,0,0,0,0,58,0
9836,0,0,0,0,52,0
9837,0,0,0,0,18,0
9838,0,0,0,0,46,0
9839,0,0,0,0,16,0
9840,0,0,0,0,26,0
9841,0,0,0,0,14,0
9842,0,0,0,0,0,0
9843,2,0,0,0,46,9
9844,0,0,11,12,9,0
9845,0,0,0,4,11,13
9846,0,0,0,0,3,0
9847,0,0,0,0,0,11
9848,0,0,0,0,0,0
9849,0,0,0,11,38,0
9850,0,0,0,17,4,0
9851,0,0,0,3,0,0
9852,0,0,0,8,17,0
9853,0,0,0,13,7,18
9854,5,0,0,0,36,0
9855,0,0,0,1,0,2
9856,0,1,0,0,0,17
9857,12,0,0,1,18,7
9858,0,0,0,0,10,12
9859,0,0,14,0,7,38
9860,0,0,34,1,0,0
9861,0,0,0,1,0,0
9862,9,0,0,0,0,0
9863,0,0,0,1,7,0
9864,0,1,0,0,0,0
9865,0,0,0,0,0,0
9866,0,0,4,0,0,0
9867,0,2,47,0,0,0
9868,0,7,6,0,0,0
9869,11,0,0,0,0,1
9870,25,24,33,4,2,0
9871,19,3,0,5,0,0
9872,2,0,3,31,0,0
9873,0,0,16,0,0,0
9874,13,1,0,0,0,11
9875,0,0,0,0,0,0
9876,0,1,0,1,0,0
9877,14,3,0,0,0,0
9878,18,1,12,12,0,0
9879,0,0,20,12,0,0
9880,0,3,36,18,0,0
9881,0,6,70,37,0,0
9882,0,0,53,0,0,12
9883,0,1,23,0,0,0
9884,0,0,23,30,0,0
9885,0,6,13,5,0,0
9886,0,4,0,0,0,0
9887,0,0,16,43,0,0
9888,0,4,6,20,0,0
9889,0,12,20,10,0,0
9890,4,0,88,0,0,0
9891,0,1,72,0,0,0
9892,0,0,89,4,0,0
9893,0,0,50,7,8,0
9894,0,0,64,13,1,0
9895,0,0,65,21,0,0
9896,0,0,47,27,3,0
9897,0,0,17,66,0,0
9898,0,25,20,112,0,0
9899,0,0,1,3,0,0
9900,36,2,0,0,0,0
9901,21,0,18,7,0,0
9902,0,6,6,57,18,0
9903,0,0,10,103,0,0
9904,0,2,0,158,0,0
9905,9,0,0,80,0,4
9906,6,0,0,100,0,14
9907,0,45,0,77,0,33
9908,38,10,0,26,0,29
9909,21,19,0,9,0,40
9910,0,13,0,18,0,23
9911,0,0,0,0,0,42
9912,11,0,1,1,0,11
9913,85,0,0,14,0,3
9914,67,5,0,5,0,0
9915,74,0,0,0,0,0
9916,47,49,0,0,0,98
9917,58,57,0,0,0,20
9918,62,52,4,0,0,0
9919,78,5,38,0,0,0
9920,64,99,1,0,0,59
9921,53,87,6,0,0,74
9922,49,96,0,0,0,82
9923,59,65,0,0,0,98
9924,67,31,0,0,0,136
9925,71,73,0,0,0,45
9926,50,65,0,0,2,8
9927,25,64,0,22,4,30
9928,0,69,0,35,12,121
9929,0,56,16,0,2,122
9930,0,45,12,0,4,107
9931,0,84,28,0,6,114
9932,0,80,3,5,22,97
9933,0,39,52,28,0,102
9934,0,45,0,39,0,18
9935,0,33,0,0,40,88
9936,35,17,1,0,0,59
9937,78,48,0,0,0,0
9938,6,77,0,0,27,0
9939,0,75,0,0,80,0
9940,18,27,0,0,46,0
9941,0,23,0,0,69,0
9942,14,56,8,0,35,0
9943,23,58,10,0,0,0
9944,7,0,0,0,3,0
9945,0,1,0,0,0,0
9946,0,16,0,0,0,0
9947,0,0,33,0,53,0
9948,0,0,0,0,55,0
9949,0,6,0,0,98,0
9950,23,13,0,0,67,0
9951,0,0,10,0,86,0
9952,0,0,0,0,79,0
9953,0,0,0,0,87,0
9954,0,0,0,0,95,3
9955,12,0,0,0,15,5
9956,31,0,0,0,46,0
9957,15,0,0,0,50,0
9958,0,0,0,0,5,8
9959,0,0,0,0,0,0
9960,0,0,0,0,0,0
9961,0,0,0,0,0,10
9962,0,5,0,0,0,0
9963,0,0,0,0,0,0
9964,0,0,0,14,0,0
9965,0,0,0,51,0,0
9966,0,7,0,21,0,0
9967,0,1,0,29,0,0
9968,0,0,0,0,0,0
9969,0,0,0,0,0,0
9970,0,0,0,6,0,0
9971,0,0,0,12,0,0
9972,0,0,0,17,0,0
9973,0,0,0,9,0,0
9974,0,0,0,42,0,0
9975,0,0,0,0,0,0
9976,0,0,8,29,0,0
9977,0,0,0,30,0,0
9978,0,0,0,97,0,0
9979,0,0,0,123,0,0
9980,0,0,0,39,0,0
9981,0,0,2,0,0,9
9982,5,0,0,0,0,2
9983,4,0,0,0,0,0
9984,0,0,0,58,0,0
9985,0,0,0,103,0,0
9986,0,0,0,146,0,0
9987,0,0,0,63,0,0
9988,0,0,0,82,0,0
9989,0,0,0,85,0,0
9990,0,0,13,44,0,0
9991,3,0,31,44,0,0
9992,7,0,1,69,0,1
9993,0,0,0,83,0,0
9994,0,0,0,73,0,0
9995,0,0,5,66,0,0
9996,0,0,10,50,0,0
9997,0,0,35,30,0,0
9998,0,0,51,10,0,0
9999,0,0,72,15,0,0
10000,0,0,53,0,0,9
10001,0,0,4,1,0,0
10002,0,0,0,1,0,0
10003,21,0,0,0,0,0
10004,54,0,0,0,0,0
10005,19,24,0,0,0,0
10006,5,0,17,0,1,0
10007,6,0,56,0,20,0
10008,10,0,17,0,0,0
10009,0,0,48,0,0,16
10010,25,0,41,0,18,3
10011,33,0,6,0,20,23
10012,9,0,0,0,53,12
10013,17,5,0,9,56,9
10014,31,2,0,7,9,8
10015,33,26,11,0,0,0
10016,21,28,37,0,1,0
10017,19,33,12,0,92,0
10018,94,42,4,0,91,0
10019,58,29,16,0,106,8
10020,61,22,0,0,21,4
10021,59,47,11,0,0,0
10022,67,59,2,0,21,0
10023,62,97,0,0,26,50
10024,63,64,0,0,8,0
10025,10,6,0,0,81,22
10026,13,37,0,0,40,32
10027,52,81,0,3,80,60
10028,49,42,0,0,1,96
10029,76,14,0,0,44,106
10030,90,8,9,0,0,81
10031,63,43,0,0,0,44
10032,32,8,17,0,0,15
10033,37,0,0,0,1,8
10034,43,0,0,0,0,22
10035,63,0,0,0,0,69
10036,30,18,0,0,0,56
10037,0,7,0,10,0,47
10038,0,7,0,0,0,52
10039,0,4,0,9,0,37
10040,0,6,0,26,0,0
10041,0,16,10,0,0,31
10042,0,0,1,4,0,0
10043,0,0,1,42,0,16
10044,0,0,0,26,0,29
10045,0,0,0,24,4,83
10046,7,0,2,19,32,1
10047,0,0,0,38,0,17
10048,0,0,0,92,0,2
10049,0,0,0,49,0,1
10050,0,0,0,0,0,0
10051,0,0,0,151,0,3
10052,4,0,0,124,0,0
10053,5,0,0,28,0,0
10054,26,0,0,57,0,15
10055,0,0,7,81,7,5
10056,0,0,21,28,65,0
10057,0,0,40,0,97,0
10058,0,0,0,2,43,0
10059,0,0,0,26,73,0
10060,0,0,0,34,5,0
10061,0,0,0,10,0,0
10062,0,0,0,0,18,67
10063,0,0,0,0,25,10
10064,0,0,2,0,0,0
10065,0,0,2,0,102,0
10066,0,0,0,0,89,1
10067,0,0,0,0,112,0
10068,0,0,0,5,26,0
10069,0,0,0,4,0,0
10070,0,0,26,6,67,1
10071,0,0,13,0,101,12
10072,6,0,24,0,68,0
10073,0,0,0,0,67,1
10074,0,0,0,7,33,2
10075,0,16,17,0,81,8
10076,2,20,18,0,82,0
10077,5,9,30,2,80,11
10078,0,0,69,0,53,60
10079,0,1,77,0,17,10
10080,0,7,62,0,0,0
10081,0,33,55,0,0,13
10082,0,0,8,0,0,1
10083,1,11,0,0,0,0
10084,0,78,9,27,0,0
10085,0,54,0,9,0,0
10086,26,56,0,1,0,23
10087,0,89,0,0,0,17
10088,0,0,0,0,13,1
10089,14,36,0,0,26,1
10090,3,69,34,10,11,7
10091,8,71,8,3,91,49
10092,0,57,0,14,40,26
10093,5,67,1,0,0,22
10094,12,1,0,0,7,7
10095,12,42,0,0,8,20
10096,9,9,0,0,18,28
10097,22,5,4,28,0,0
10098,63,0,4,18,0,0
10099,23,0,9,0,0,19
10100,17,0,20,7,25,22
10101,0,0,17,32,4,34
10102,69,0,24,0,28,71
10103,28,0,0,10,18,7
10104,26,0,0,0,0,4
10105,51,0,0,39,0,34
10106,11,0,0,1,2,74
10107,0,3,77,29,0,75
10108,0,0,80,11,56,25
10109,0,0,31,98,11,8
10110,0,0,65,74,5,57
10111,0,0,68,85,14,84
10112,0,0,56,118,2,45
10113,0,1,55,13,6,38
10114,0,0,77,0,0,29
10115,0,0,60,0,13,88
10116,0,0,62,0,0,79
10117,0,28,38,0,33,68
10118,1,29,26,90,71,65
10119,1,5,3,54,22,70
10120,2,63,12,75,32,44
10121,4,32,0,58,35,68
10122,15,9,4,72,57,87
10123,14,0,15,24,70,65
10124,0,0,0,17,65,0
10125,28,0,8,32,70,0
10126,11,0,0,42,25,2
10127,0,0,0,51,11,57
10128,38,0,0,40,83,85
10129,16,0,0,92,94,29
10130,6,0,44,104,48,2
10131,14,3,13,113,12,2
10132,7,0,90,122,92,56
10133,2,0,6,66,87,84
10134,4,0,0,114,151,70
10135,0,3,22,123,113,54
10136,0,0,30,124,2,78
10137,0,4,11,109,0,75
10138,0,0,40,92,0,32
10139,3,0,31,61,11,31
10140,27,5,23,119,108,26
10141,50,11,36,76,92,2
10142,47,25,51,75,111,0
10143,3,73,59,79,93,0
10144,18,74,24,21,80,70
10145,3,75,86,0,125,93
10146,38,41,59,107,120,55
10147,41,38,54,41,75,70
10148,54,91,97,36,77,70
10149,52,56,75,47,109,86
10150,47,99,68,61,75,59
10151,59,78,72,81,86,65
10152,94,61,34,99,81,88
10153,60,84,65,85,30,53
10154,57,87,68,75,33,0
10155,49,68,57,82,69,16
10156,10,49,69,51,60,49
10157,13,71,46,68,64,70
10158,8,53,76,60,75,64
10159,5,86,67,90,48,41
10160,28,68,59,87,67,70
10161,0,79,46,85,75,39
10162,0,63,38,72,89,64
10163,39,49,93,88,45,64
10164,75,80,66,102,13,38
10165,86,99,89,92,89,0
10166,52,93,83,83,110,21
10167,54,75,53,56,59,37
10168,67,87,50,88,71,71
10169,77,79,60,96,100,52
10170,49,65,93,74,104,75
10171,83,65,81,24,96,73
10172,64,83,37,33,98,61
10173,47,73,65,88,110,97
10174,54,7,43,96,50,13
10175,65,23,30,94,68,24
10176,70,101,49,74,87,46
10177,83,84,101,0,108,25
10178,67,89,63,25,95,70
10179,73,68,2,90,40,39
10180,109,108,77,110,78,91
10181,55,90,91,107,93,60
10182,61,70,42,20,100,88
10183,36,52,117,0,101,59
10184,59,81,70,31,64,36
10185,49,60,28,64,44,96
10186,63,68,41,83,76,64
10187,47,13,40,76,90,62
10188,52,32,55,96,67,1
10189,76,78,8,33,48,0
10190,31,40,28,11,73,39
10191,65,81,57,75,60,54
10192,54,80,78,1,42,66
10193,11,67,9,20,66,70
10194,22,83,0,26,108,71
10195,28,48,0,83,78,18
10196,32,93,0,91,101,45
10197,74,73,23,104,84,85
10198,92,84,2,121,77,75
10199,66,96,42,72,85,85
10200,64,84,76,92,30,87
10201,16,104,73,123,97,33
10202,66,55,83,111,15,85
10203,84,68,81,106,13,63
10204,41,92,85,97,15,85
10205,59,71,33,46,32,81
10206,40,80,13,95,65,72
10207,57,24,38,88,0,47
10208,59,8,74,58,42,81
10209,94,25,102,102,103,86
10210,58,38,67,107,93,77
10211,73,68,81,99,90,68
10212,50,81,108,93,19,75
10213,89,71,48,100,79,85
10214,67,44,9,69,68,60
10215,31,95,45,113,67,71
10216,20,64,79,111,102,72
10217,39,88,73,120,29,105
10218,95,56,69,47,64,77
10219,91,20,52,6,75,93
10220,56,82,59,12,36,88
10221,38,42,64,23,49,12
10222,79,72,25,63,17,3
10223,67,74,39,93,42,88
10224,68,78,108,2,50,53
10225,58,88,91,17,100,35
10226,40,52,70,101,65,93
10227,13,7,36,83,47,67
10228,0,50,0,76,63,77
10229,0,43,0,48,96,88
10230,15,54,17,59,66,63
10231,65,81,18,46,99,84
10232,36,90,18,16,119,43
10233,17,55,46,44,63,65
10234,39,53,30,4,80,29
10235,82,67,0,14,91,9
10236,57,76,58,20,123,2
10237,105,35,92,43,86,0
10238,76,64,59,89,71,0
