time (min),male1,male2,male3,male4,male5,male6
5016,177.59736050059473,2952.984418180155,1846.1041991633572,1606.738658395542,2096.7801375359572,591.8642923072188
5017,179.61376380622258,2951.9471416443525,1833.0013528577356,1588.1136713842056,2081.6255561203184,573.1932103153882
5018,181.7268464538453,2949.192984103293,1819.6798415405678,1569.3956832574318,2066.3922960416885,554.9986613819186
5019,183.933609534248,2944.7296379308873,1806.1447598224274,1550.5909695604946,2051.084467949095,537.2935974369567
5020,186.2310800680332,2938.5678710401444,1792.4013324496887,1531.7057770672463,2035.7061581994726,520.0893654674792
5021,188.61630331909015,2930.7215231570854,1778.4549235568975,1512.7463251348195,2020.2614274057644,503.3957347674768
5022,191.0863353137143,2921.2074945485074,1764.3110461806307,1493.7188069891502,2004.7543090113231,487.2209309131837
5023,193.63823559418918,2910.045726934613,1749.9753719878975,1474.6293909288618,1989.188807893955,471.57167587355525
5024,196.26906023450996,2897.2591763337987,1735.4537411693143,1455.4842214357257,1973.5688990028164,456.4532336301853
5025,198.9758551446806,2882.8737776076086,1720.7521724444694,1436.2894201805548,1957.89852603115,441.86946065092667
5026,201.7556496887149,2866.918400498984,1705.8768731244757,1417.0510869140865,1942.181600127673,427.8228605379227
5027,204.6054506400932,2849.4247969863904,1690.834249174406,1397.7753002331194,1926.421998649304,414.31464215384403
5028,207.52223649697876,2830.4275398103277,1675.6309152163483,1378.4681182128904,1910.6235639575914,401.3447805200007
5029,210.50295217799902,2809.96395206679,1660.273704412054,1359.135578897433,1894.7901022611325,388.9120797768437
5030,213.54450411783026,2788.0740278044773,1644.7696781627774,1339.7837006404447,1878.92538250597,377.0142375011954
5031,216.64375578021978,2764.8003436084396,1629.1261355626543,1320.4184822899194,1863.033135315797,365.6479096854212
5032,219.7975236044187,2740.1879612024873,1613.3506225412593,1301.0459032106517,1847.1170519835446,354.80877570151927
5033,223.00257339930775,2714.2843211551667,1597.4509406303303,1281.671923139474,1831.1807835157417,350.1862857591405
5034,226.25561719775922,2687.1391278296296,1581.435155289517,1262.302481868909,1815.2279397308105,348.9823603676653
5035,229.55331058202714,2658.8042257751586,1565.311603726102,1242.9434987557129,1799.2620884122266,347.9698051072089
5036,232.89225048917476,2629.3334678175997,1549.0889021440305,1223.600872051643,1783.2867545172803,347.14375380099904
5037,236.26897350373437,2598.7825751662,1532.7759523584534,1204.2804780545014,1767.3054194419565,346.49968147964665
5038,239.679954643002,2567.2089899155167,1516.3819477129305,1184.9881700784133,1751.3215203422167,346.0334007993004
5039,243.12160663853405,2534.67172038171,1499.9163782379624,1165.7297772430124,1735.3384495117964,345.74105770753454
5040,246.59027971559863,2501.2311797728057,1483.3890349911753,1146.511103082039,1719.359553816396,345.6191264154074
5041,250.08226187052313,2466.949018750889,1466.8100135215197,1127.337923972635,1703.388134183965,345.6644037331311
5042,253.59377964406823,2431.88795250081,1450.1897164021777,1108.2159873873595,1687.4274451505867,345.87400282555546
5043,257.12099938717637,2396.111582973433,1433.5388547794853,1089.1510099717207,1671.480694461257,346.2453464421806
5044,260.66002901367654,2359.6842170215705,1416.8684488880845,1070.1486754507566,1655.5510427247327,346.77615967471826
5045,264.2069202327825,2322.6706811926438,1400.1898274856555,1051.2146323688771,1639.6416031213814,347.46446229332105
5046,267.75767125252713,2285.1361339831215,1383.5146261640361,1032.3544916679282,1623.7554411628732,348.3085607105086
5047,271.3082299435981,2247.145876395518,1366.8547844971667,1015.6773441901221,1607.895574502344,349.3070396195778
5048,274.85449745141847,2208.7651616684675,1350.2225419901642,1000.7285990415716,1592.0649727935652,350.4587533518941
5049,278.39233224274255,2170.0590050737287,1333.6304327979715,985.8280958612854,1576.2665575974781,351.76281699493563
5050,281.9175545715132,2131.0919946904723,1317.0912791862136,970.9791328151418,1560.503202334382,353.21859731034516
5051,285.42595134725883,2091.9281040765823,1300.6181837114193,956.1850157125094,1544.7777322798759,354.8257034885289
