time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
10354,35,18,34,29,0,32,12,9,80,8,3,15,74,50
10355,31,58,42,38,0,30,14,0,3,44,57,46,38,42
10356,19,52,41,48,41,6,35,4,116,37,87,59,25,0
10357,3,51,57,36,44,50,7,35,74,57,34,29,85,29
10358,36,28,62,77,55,26,5,47,20,18,17,13,27,55
10359,40,45,58,61,74,35,28,43,32,16,37,50,63,47
10360,7,66,19,0,88,32,17,57,26,6,9,6,64,49
10361,3,16,43,62,32,7,29,57,53,13,7,4,39,81
10362,40,5,46,47,39,0,43,64,2,2,24,0,37,8
10363,17,36,33,18,98,7,36,61,38,43,70,0,63,13
10364,27,38,66,22,97,26,4,61,8,22,10,0,72,55
10365,31,27,37,61,85,51,3,37,7,7,3,23,37,24
10366,27,32,55,0,13,72,18,65,56,52,66,49,54,0
10367,24,27,56,19,0,46,20,68,91,54,35,41,68,0
10368,1,67,69,43,16,61,21,66,24,30,2,28,25,19
10369,22,14,56,50,5,68,30,63,86,62,29,57,42,17
10370,23,17,77,9,9,40,0,60,76,41,32,41,3,22
10371,9,21,52,13,45,13,0,61,17,29,46,12,1,54
10372,38,28,37,7,0,21,0,34,60,43,20,10,4,85
10373,27,40,73,0,43,1,0,67,64,43,57,0,0,61
10374,43,17,74,0,2,23,11,53,48,85,10,0,27,62
10375,8,17,45,0,43,60,0,41,44,50,66,7,16,29
10376,0,0,39,11,38,53,0,86,17,11,23,2,0,0
10377,21,2,51,6,0,28,0,51,54,29,0,0,35,10
10378,6,9,61,0,72,50,0,32,40,17,0,37,56,0
10379,31,22,73,0,96,30,2,62,32,1,33,0,54,6
10380,13,27,42,0,29,59,5,58,17,45,29,0,25,24
10381,0,50,35,27,39,46,0,63,18,86,63,0,45,3
10382,0,25,47,0,93,54,0,31,42,47,99,0,60,8
10383,0,35,37,0,85,32,5,48,55,13,0,0,44,25
10384,1,41,90,0,2,1,0,60,79,38,39,0,22,36
10385,85,39,56,0,7,30,0,85,60,37,54,0,64,64
10386,64,26,59,0,62,74,13,72,47,53,30,0,74,9
10387,48,26,80,0,88,50,0,71,78,67,85,12,57,0
10388,47,6,50,0,99,55,0,59,75,51,15,2,60,0
10389,31,4,23,0,88,43,0,36,54,26,4,13,16,0
10390,24,41,21,0,39,32,0,66,38,66,6,0,26,16
10391,26,28,41,0,42,49,0,78,79,15,3,0,5,38
10392,27,31,69,0,49,29,0,44,46,35,38,0,17,74
10393,31,9,66,0,42,42,0,57,10,14,48,0,39,76
10394,17,7,49,0,40,39,0,64,0,7,36,0,57,18
10395,21,0,19,0,24,31,0,39,1,16,4,0,42,20
10396,2,10,67,2,66,1,6,72,17,7,0,0,0,16
10397,0,49,78,1,29,16,0,71,0,18,14,0,0,92
10398,0,29,53,0,62,18,2,71,77,0,11,14,13,64
10399,43,12,69,12,34,34,0,54,32,0,62,0,27,38
10400,22,8,42,0,49,0,26,57,0,0,0,0,3,9
10401,3,10,46,5,69,24,8,63,29,3,5,0,0,7
10402,3,43,62,1,52,40,32,68,14,20,44,18,0,12
10403,6,20,62,0,19,51,52,57,22,0,0,0,0,3
10404,31,0,55,1,33,31,57,40,18,12,9,0,16,53
10405,15,22,47,2,11,43,31,1,29,0,7,0,0,34
10406,36,46,75,0,0,57,47,11,67,0,0,0,0,61
10407,27,46,54,86,0,41,42,10,18,0,84,0,0,46
10408,19,32,67,6,0,48,3,41,50,0,78,0,0,65
10409,13,45,82,13,0,25,19,50,30,1,1,14,0,79
10410,35,10,79,0,0,23,7,65,61,2,1,16,0,61
10411,5,24,52,0,0,51,2,38,96,0,0,1,0,41
10412,32,54,19,1,0,38,4,50,48,10,0,1,0,20
10413,39,37,70,0,0,36,15,71,18,2,24,3,0,62
10414,38,40,21,0,0,7,31,70,51,0,88,0,1,49
10415,0,27,24,0,0,18,45,52,36,0,38,10,0,64
10416,0,23,24,13,0,0,57,65,51,0,75,24,0,78
10417,4,15,22,11,0,0,52,69,38,0,38,17,0,66
10418,32,1,56,36,9,4,75,30,89,0,59,44,2,36
10419,33,38,71,0,0,45,21,18,79,16,33,91,1,84
10420,19,46,34,0,0,65,23,15,42,8,0,8,59,56
10421,14,19,50,61,0,27,48,19,119,0,0,60,0,32
10422,12,6,45,27,0,29,44,1,24,0,27,0,0,36
10423,21,29,38,37,0,43,54,25,53,0,74,8,0,27
10424,37,26,24,13,0,32,47,28,52,0,40,0,0,1
10425,13,0,60,0,0,41,32,37,41,0,31,5,0,2
10426,41,10,20,51,35,45,6,74,4,11,40,0,0,0
10427,4,14,78,1,1,32,14,60,48,4,80,0,0,1
10428,58,45,58,17,0,41,0,55,9,18,0,5,0,50
10429,13,68,38,91,0,15,23,52,0,0,6,28,0,4
10430,20,38,31,45,0,3,6,54,0,0,1,35,0,0
10431,45,43,14,2,0,22,0,37,4,0,1,49,0,8
10432,21,22,19,49,0,15,0,9,13,0,0,16,0,11
10433,51,8,68,39,0,11,8,27,57,0,0,46,0,19
10434,43,30,40,57,0,19,29,24,106,0,35,108,0,23
10435,27,10,23,52,7,41,24,60,78,0,20,61,0,20
10436,7,12,38,86,22,35,26,47,80,0,38,9,0,41
10437,41,10,54,54,0,21,37,26,88,0,23,39,0,12
10438,13,17,57,24,0,37,0,46,48,0,24,31,0,0
10439,14,69,49,80,0,29,29,56,69,3,48,50,0,23
10440,33,27,55,20,0,12,38,51,84,0,17,64,0,38
10441,19,14,41,37,0,31,44,63,93,0,81,74,0,8
10442,33,3,51,11,0,6,48,53,59,0,68,46,8,70
10443,55,2,40,14,0,21,16,53,54,0,13,0,33,56
10444,17,19,29,16,0,44,16,27,25,9,23,0,36,59
10445,20,36,55,30,0,29,8,53,71,6,24,49,60,0
10446,33,31,58,54,0,32,0,27,79,13,55,7,18,0
10447,2,27,30,2,0,53,12,71,60,0,14,54,4,0
10448,0,2,42,5,10,31,10,53,50,0,88,103,6,0
10449,20,0,35,5,24,41,8,51,57,0,38,61,10,41
10450,31,12,24,61,43,17,4,58,47,0,25,45,0,75
10451,29,19,38,17,39,29,58,33,33,33,47,51,33,75
10452,0,37,53,23,49,71,39,56,54,15,77,66,17,60
10453,0,17,33,34,49,58,49,45,59,24,22,10,53,73
10454,44,18,56,67,48,39,29,47,76,52,72,20,31,78
10455,7,60,47,40,20,48,1,52,16,8,52,45,3,67
10456,49,34,33,30,31,20,17,51,26,8,40,39,32,14
10457,4,1,43,37,0,45,34,51,2,21,31,97,67,30
10458,26,53,46,58,0,30,0,48,32,40,24,24,44,34
10459,39,25,79,84,40,38,6,44,90,25,21,38,0,4
10460,0,17,49,37,59,19,0,22,35,13,0,26,9,21
10461,0,26,64,16,19,18,1,2,77,8,0,6,12,34
10462,34,23,52,41,44,23,25,9,88,36,25,48,54,41
10463,6,31,60,39,52,31,13,15,78,35,0,38,48,59
10464,15,32,56,62,68,25,13,88,38,13,18,26,26,70
10465,17,45,47,72,97,56,54,90,44,48,49,4,27,33
10466,4,26,15,96,50,43,19,56,34,2,75,0,3,0
10467,40,26,52,85,5,0,12,48,51,17,52,0,11,51
10468,33,49,53,24,50,0,20,67,44,11,27,0,0,82
10469,13,50,33,78,22,2,52,40,33,39,28,13,0,42
10470,0,19,44,67,53,63,37,0,89,12,0,28,0,50
10471,15,0,46,35,86,43,35,0,80,14,35,49,35,57
10472,23,0,16,31,73,30,0,0,71,74,5,70,52,44
10473,0,0,42,23,21,72,0,31,22,90,0,60,18,98
10474,0,49,52,44,91,37,20,67,20,65,0,26,36,55
10475,7,36,52,13,47,28,44,81,62,109,17,32,23,56
10476,13,31,70,2,41,31,4,58,12,20,23,59,47,20
10477,23,23,39,0,54,68,5,59,25,5,51,29,56,0
10478,49,18,32,3,20,26,0,56,105,71,86,58,25,18
10479,24,26,59,76,0,29,19,49,57,96,34,69,29,4
10480,14,11,52,65,9,16,36,25,76,32,5,44,75,12
10481,45,2,9,50,31,9,48,16,51,0,16,79,10,0
10482,12,24,58,8,35,2,27,0,30,42,1,65,8,19
10483,18,7,60,0,80,46,38,18,16,68,0,18,94,3
10484,22,51,50,25,76,40,36,32,0,8,38,19,29,0
10485,13,8,79,45,54,17,51,63,57,22,80,10,0,4
10486,56,33,59,34,122,37,41,8,82,25,50,20,17,8
10487,5,33,33,16,48,34,43,58,98,19,9,0,29,73
10488,24,20,16,30,44,29,13,57,54,2,31,11,65,59
10489,0,21,28,17,55,37,44,60,65,58,10,9,46,67
10490,7,22,39,10,57,50,33,54,98,53,54,0,53,12
10491,17,36,53,84,86,48,29,56,46,42,35,0,3,2
10492,0,42,62,81,108,36,11,64,40,8,36,0,40,4
10493,16,52,48,54,76,15,10,38,46,24,65,0,49,6
10494,31,20,39,31,92,37,0,33,41,41,69,0,90,35
10495,3,66,35,15,44,16,19,57,29,56,10,0,51,3
10496,32,34,57,11,23,37,26,34,21,57,0,0,45,5
10497,8,23,42,6,22,59,25,38,3,48,0,17,50,0
10498,0,37,35,51,102,42,29,40,42,54,13,0,15,3
10499,39,46,47,44,94,18,1,0,60,56,21,0,49,35
10500,12,52,46,37,57,41,0,0,48,39,74,4,3,7
10501,39,79.54686296,54,63,81,45,0,0,66,113.2426764,6,67,0,37
10502,9,28,28,25,73,28,43,0,64,83,0,32,39,25
10503,0,28,58,46,43,24,54,8,61,62,6,21,23,0
10504,4,21,65,93,35,44,12,26,54,28,52,18,53,0
10505,12,26,50,62,72,36,19,20,88,65,74,0,50,0
10506,11,31,36,93,41,42,0,2,60,28,54,36,57,22
10507,0,66,40,51,6,25,0,49,13,24,42,0,17,35
10508,16,45,50,63,22,54,0,52,24,20,0,22,32,26
10509,47,31,41,18,102,20,0,41,6,0,0,11,54,1
10510,16,61,60,29,29,42,0,61,45,0,28,21,7,16
10511,0,15,44,3,58,13,10,56,81,11,42,9,12,58
10512,37,10,42,33,58,3,18,53,27,23,39,6,27,64
10513,4,37,40,68,96,72,0,55,8,20,6,15,19,54
10514,37,9,37,70,46,27,0,42,6,39,14,5,1,57
10515,56,11,55,95,26,51,0,50,25,40,44,1,14,19
10516,16,4,39,43,47,5,0,62,37,80,32,0,33,43
10517,19,20,40,10,76,43,0,63,43,63,34,0,59,14
10518,0,15,57,3,15,37,0,53,93,80,21,0,92,47
10519,8,38,71,37,74,20,0,60,28,55,31,0,45,57
10520,33,40,48,65,46,59,0,24,22,7,24,0,19,27
10521,45,65,48,36,7,56,0,48,55,9,0,0,70,63
10522,47,27,1,33,78,36,0,21,86,34,0,0,88,75
10523,0,22,5,42,42,70,0,27,74,51,4,0,86,77
10524,22,0,34,0,30,0,0,60,57,34,87,0,15,59
10525,26,3,34,13,19,34,0,55,63,46,38,0,12,9
10526,0,7,41,77,14,8,0,39,56,85,1,45,64,0
10527,16,2,59,56,91,67,12,70,31,67,0,0,35,0
10528,30,25,37,11,108,61,0,61,45,72,4,0,7,0
10529,7,0,18,31,110,28,0,47,45,53,40,0,0,0
10530,11,0,53,40,111,47,0,37,40,32,40,6,31,14
10531,39,0,23,26,117,23,0,54,105,28,85,32,40,47
10532,40,0,23,69,67,73,23,15,77,19,56,2,59,49
10533,43,0,52,62,105,49,0,24,8,19,13,62,41,37
10534,35,0,40,67,9,29,0,16,40,0,22,23,37,24
10535,38,0,32,13,61,14,0,19,82,9,28,34,58,66
10536,7,0,72,30,75,0,0,68,38,22,92,62,37,61
10537,8,0,55,41,116,0,0,42,17,0,63,3,54,38
10538,68,0,53,97,61,33,0,49,11,0,61,37,13,0
10539,45,0,45,40,29,2,0,36,14,0,17,9,62,8
10540,54,0,35,16,17,46,0,56,52,0,8,42,63,33
10541,12,0,40,13,44,0,0,74,49,15,29,48,66,26
10542,9,0,50,18,29,0,0,56,21,0,0,35,31,44
10543,36,18,14,16,59,0,0,51,0,0,18,12,51,38
10544,24,2,45,48,118,0,0,41,0,26,24,57,30,36
10545,13,0,15,75,51,0,0,59,5,0,57,43,23,36
10546,42,0,57,18,19,0,0,76,18,0,39,35,16,3
10547,38,0,51,33,13,0,0,60,0,0,37,8,58,0
10548,5,0,46,18,21,0,0,76,1,0,64,33,66,57
10549,43,21,27,3,40,0,0,31,1,0,30,33,90,31
10550,26,28,70,58,55,0,0,10,0,0,37,47,83,44
10551,40,22,49,88,74,0,0,40,6,0,55,48,62,45
10552,5,0,24,82,59,0,0,49,0,0,37,45,47,60
10553,0,0,9,72,73,0,0,31,0,0,0,18,0,57
10554,0,0,54,51,77,13,0,67,0,0,7,1,63,69
10555,18,25,37,50,21,37,0,62,0,0,2,54,49,42
10556,24,0,44,88,6,0,0,22,0,0,0,46,8,22
10557,31,0,0,31,7,0,0,8,0,0,42,15,19,42
10558,85,0,20,77,0,0,0,15,0,0,48,34,62,35
10559,59,0,47,9,32,0,0,0,0,0,65,20,25,31
10560,64,0,42,3,96,0,0,0,0,0,55,27,50,41
10561,62,0,34,0,84,0,0,28,0,0,39,29,44,31
10562,69,0,6,49,76,0,0,44,0,0,31,54,31,70
10563,45,15,8,8,42,0,0,63,0,18,48,27,18,64
10564,41,7,62,55,91,7,0,48,0,16,73,33,77,42
10565,0,0,35,15,91,19,0,34,0,17,65,2,46,78
10566,0,0,51,53,107,5,14,69,0,8,23,0,67,18
10567,0,0,32,10,26,0,0,79,9,0,56,42,33,62
10568,0,3,61,24,8,0,2,62,0,9,14,25,37,54
10569,0,0,19,78,17,1,0,87,0,2,38,50,36,32
10570,42,1,14,48,10,8,0,43,0,11,34,60,13,6
10571,0,0,0,52,104,0,0,33,0,31,7,47,57,53
10572,0,0,0,40,11,0,0,82,0,90,36,47,1,26
10573,0,8,23,85,54,0,0,34,0,35,26,22,42,56
10574,0,4,6,27,85,0,0,26,0,20,30,60,13,52
10575,11,4,0,0,34,0,0,36,0,27,25,27,9,54
10576,18,0,5,46,25,0,13,69,0,6,72,46,50,8
10577,0,4,0,39,29,0,15,69,0,4,75,37,31,51
10578,0,4,0,71,1,14,20,65,0,54,70,72,30,22
10579,0,36,0,60,23,63,25,55,0,12,69,46,32,23
10580,0,0,0,84,7,0,6,57,0,0,54,38,33,51
10581,0,0,0,69,9,0,12,64,0,0,62,24,69,35
10582,0,0,0,61,12,0,0,58,0,33,54,68,85,47
10583,19,0,0,43,29,0,0,105,0,32,45,29,44,5
10584,1,7,0,57,10,0,0,13,0,0,31,0,41,1
10585,0,2,39,38,10,33,0,1,0,20,46,0,26,0
10586,0,0,30,24,72,49,0,58,0,21,71,6,0,15
10587,0,0,0,0,14,62,0,37,0,57,55,38,2,54
10588,0,0,0,0,24,66,0,48,0,29,57,69,16,45
10589,0,1,4,12,22,38,0,39,4,9,3,81,70,49
10590,12,3,29,21,15,22,0,17,0,52,10,18,21,18
10591,1,0,1,19,33,83,0,0,0,84,20,17,4,11
10592,29,1,37,3,20,16,0,27,0,3,0,34,6,62
10593,39,0,25,76,25,56,34,34,0,0,0,79,51,62
10594,38,0,13,29,14,9,0,63,0,24,29,39,30,50
10595,0,0,0,50,37,18,0,57,0,51,6,74,13,52
10596,0,0,0,58,23,7,0,72,0,50,8,24,30,48
10597,0,0,0,70,26,38,0,56,0,9,29,48,49,0
10598,0,0,22,82,0,70,0,64,0,0,0,43,37,13
10599,0,0,10,31,1,61,0,74,0,0,0,46,34,50
10600,0,0,0,47,0,24,0,64,0,40,7,15,46,39
10601,0,0,0,34,0,33,0,53,0,38,26,30,49,10
10602,0,0,0,85,36,34,0,65,0,46,0,38,36,6
10603,0,0,0,18,7,48,0,57,0,73,8,43,79,5
10604,0,0,0,69,22,10,0,68,0,68,0,46,64,33
10605,0,4,0,67,0,42,0,68,0,35,5,20,36,48
10606,0,15,0,82,7,3,0,54,0,87,0,1,49,38
10607,0,0,0,59,21,37,0,54,0,82,0,59,4,51
10608,0,10,0,18,18,86,0,9,0,39,0,88,10,69
10609,0,0,0,26,0,83,0,18,0,54,0,75,39,39
10610,0,0,0,47,12,73,0,42,0,35,0,9,46,65
10611,0,0,0,68,1,5,13,18,0,41,0,17,84,54
10612,0,0,0,55,1,72,33,72,0,68,0,16,20,58
10613,0,0,0,18,23,79,10,84,25,54,0,23,41,55
10614,0,0,0,64,0,52,0,65,17,85,0,19,35,0
10615,0,0,0,38,0,43,0,64,0,16,2,8,1,29
10616,0,5,0,29,0,13,9,62,47,4,0,0,24,46
10617,0,0,0,78,0,27,30,25,37,6,5,31,21,6
10618,0,2,0,77,0,38,58,48,60,14,8,62,7,17
10619,0,0,0,79,0,31,5,57,20,0,1,55,62,18
10620,0,4,0,60,0,0,10,46,0,8,0,73,57,0
10621,0,18,0,59,0,0,22,19,0,39,0,82,62,0
10622,0,3,0,80,0,22,6,4,0,56,0,41,34,3
10623,0,18,0,84,31,54,16,0,11,25,0,43,38,0
10624,0,4,1,32,10,1,12,0,10,0,0,63,26,0
10625,0,4,0,55,2,10,16,0,0,19,0,18,13,0
10626,27,62,0,42,15,62,5,17,15,61,0,36,29,0
10627,18,7,0,24,9,1,46,0,18,85,0,43,70,0
10628,22,0,0,75,49,33,44,0,9,73,0,60,9,0
10629,51,0,0,41,59,48,10,0,0,22,0,49,17,0
10630,41,0,0,75,8,42,19,0,29,61,0,23,19,0
10631,10,0,0,74,0,36,3,0,54,18,0,48,13,0
10632,0,0,0,37,0,59,16,0,46,0,0,41,42,0
10633,2,0,0,27,19,34,14,0,71,11,8,39,36,0
10634,34,0,0,45,18,58,27,0,29,12,15,29,54,0
10635,42,0,0,22,9,42,40,0,2,60,0,56,46,0
10636,32,0,2,23,8,52,35,0,43,75,3,85,45,0
10637,69,0,17,18,27,56,30,7,33,23,42,80,29,0
10638,39,0,0,87,10,42,32,13,63,35,18,47,1,0
10639,40,0,0,80,21,32,40,0,9,62,2,43,73,0
10640,47,0,0,75,0,35,45,0,27,66,24,38,10,0
10641,1,29,6,16,0,15,33,0,34,12,0,0,13,0
10642,0,20,0,17,0,44,1,0,13,26,0,0,40,0
10643,0,3,3,76,0,17,0,6,22,4,9,3,4,0
10644,36,0,0,56,0,4,0,0,64,28,0,70,40,0
10645,32,0,0,31,0,10,32,15,32,20,0,44,44,0
10646,13,56,0,11,0,24,61,0,44,0,3,56,15,0
10647,16,0,0,0,0,32,15,0,59,0,15,42,5,0
10648,17,0,0,39,0,9,0,0,85,0,0,48,12,27
10649,0,0,0,79,0,7,6,0,53,7,2,40,33,0
10650,0,0,4,33,0,30,0,0,43,17,0,61,49,0
10651,0,0,0,38,0,6,21,0,36,46,0,55,12,0
10652,2,0,0,36,0,0,34,1,72,33,7,72,29,1
10653,0,0,0,2,0,0,49,15,102,29,6,58,15,41
10654,0,13,0,39,0,0,38,0,14,0,0,14,35,2
10655,0,12,0,24,0,0,61,0,3,0,0,52,22,0
10656,0,0,2,33,0,0,19,0,15,26,0,19,15,0
10657,0,47,0,19,0,0,34,0,60,54,0,43,50,0
10658,0,16,2,1,2,0,34,0,103,51,74,56,2,0
10659,0,38,0,15,4,8,55,0,37,48,21,31,34,34
10660,2,66,10,55,0,0,26,0,29,80,1,46,24,10
10661,13,30,0,40,0,0,6,0,98,32,24,10,11,0
10662,1,29,0,16,0,0,0,0,70,44,29,0,63,0
10663,0,4,0,42,0,0,9,0,90,18,9,15,77,0
10664,0,20,0,58,7,0,6,2,46,6,41,18,89,0
10665,0,37,0,79,50,0,0,2,49,22,2,0,27,4
10666,0,8,0,47,26,0,0,0,0,32,13,17,24,1
10667,0,7,0,6,30,0,0,14,0,48,0,6,26,0
10668,0,49,2,3,25,0,0,0,14,11,2,0,9,7
10669,17,42,0,41,41,0,40,0,88,26,13,0,63,43
10670,0,13,0,21,37,0,17,0,54,14,44,0,18,5
10671,0,0,0,51,42,4,5,1,77,17,14,0,42,0
10672,2,24,0,49,0,0,0,7,16,1,11,0,28,0
10673,13,6,0,33,54,0,9,1,20,0,0,0,43,0
10674,18,3,7,48,77,54,29,0,65,0,39,0,79,1
10675,0,30,0,44,36,0,0,2,24,0,29,0,72,0
10676,0,13,0,35,6,0,10,0,0,0,5,0,33,19
10677,0,0,0,37,17,0,18,0,0,0,16,0,44,10
10678,0,5,3,14,27,0,30,0,36,0,21,0,13,2
10679,0,0,9,5,54,0,38,1,1,0,0,2,23,0
10680,0,25,0,0,8,6,13,0,0,0,6,0,10,0
10681,0,0,0,25,4,0,6,0,6,0,26,0,10,0
10682,11,0,14,45,11,0,0,13,98,6,38,10,0,0
10683,2,0,6,22,19,0,0,4,0,0,19,0,0,7
10684,0,0,5,0,28,0,0,5,0,0,3,0,27,0
10685,0,0,0,10,47,0,0,10,6,0,73,0,81,28
10686,0,0,0,13,43,0,0,5,0,0,34,0,26,3
10687,10,0,7,4,55,0,14,5,7,8,51,0,39,23
10688,0,0,0,5,44,0,0,21,26,0,65,0,29,16
10689,0,4,0,0,60,0,8,27,0,0,17,0,62,31
10690,0,0,0,0,72,0,0,50,0,1,54,0,70,56
10691,0,0,0,5,21,0,38,51,0,5,78,0,64,50
10692,2,0,26,6,52,0,0,26,0,0,10,0,9,23
10693,0,0,8,0,51,0,22,54,10,0,36,0,46,35
10694,26,0,20,0,29,11,28,75,0,5,46,0,59,20
10695,5,0,36,0,35,0,0,87,0,17,26,0,61,14
10696,7,0,46,0,48,0,0,77,0,21,44,0,18,52
10697,17,0,0,0,38,0,0,88,0,27,61,0,22,58
10698,0,0,4,0,63,0,0,58,0,0,35,0,32,30
10699,0,0,23,0,17,0,4,44,14,20,1,0,35,36
10700,0,0,2,0,77,0,0,73,0,16,24,0,49,48
10701,0,0,73,0,60,0,0,61,0,4,16,20,39,32
10702,0,0,21,0,62,0,0,90,0,76,15,3,108,53
10703,0,0,35,0,5,42,0,33,0,31,53,19,62,47
10704,0,0,46,9,0,3,0,49,0,67,26,9,3,80
10705,13,0,2,0,8,0,0,54,0,35,32,8,38,74
10706,0,0,47,5,34,0,0,69,0,44,27,0,12,45
10707,0,0,72,27,50,5,0,69,0,18,2,0,67,55
10708,10,0,66,0,18,0,0,65,0,45,0,0,42,30
10709,0,3,19,0,66,11,0,64,31,17,1,0,43,42
10710,0,0,6,0,41,29,0,74,16,10,5,0,71,40
10711,0,0,34,0,29,53,7,55,10,0,0,30,50,22
10712,1,5,1,0,56,12,0,8,37,0,12,40,53,70
10713,0,0,11,0,35,31,0,41,0,0,9,6,24,57
10714,0,0,40,0,8,49,8,59,1,0,0,24,45,46
10715,0,57,14,0,76,84,0,58,2,14,0,35,1,21
10716,0,3,16,0,54,25,11,79,0,57,0,87,54,4
10717,0,8,21,0,25,1,0,65,23,53,0,39,42,26
10718,27,8,53,0,34,24,0,69,0,78,0,34,39,20
10719,0,44,5,0,48,56,0,75,34,49,5,42,59,26
10720,0,44,17,0,0,33,0,51,56,28,2,76,63,9
10721,7,13,9,0,44,1,21,95,41,55,0,86,50,0
10722,24,24,0,7,66,1,0,83,30,47,0,29,30,0
10723,22,0,2,54,43,0,0,45,69,30,0,72,71,0
10724,7,22,3,32,36,50,0,63,37,14,0,43,95,0
10725,35,52,8,43,60,13,8,52,51,38,0,65,66,0
10726,12,32,23,15,13,5,0,36,49,82,0,34,21,0
10727,4,30,37,13,9,10,28,62,25,79,0,93,45,0
10728,1,29,0,0,22,4,4,22,14,23,0,65,49,0
10729,32,11,0,26,109,35,2,62,31,20,0,46,45,0
10730,0,17,0,5,49,45,16,57,40,42,0,6,64,16
10731,0,0,0,81,46,33,2,47,12,81,0,35,37,16
10732,0,0,0,9,0,36,0,30,0,51,0,18,20,63
10733,8,0,0,21,0,28,11,11,0,39,9,53,52,83
10734,21,0,0,20,47,2,0,11,28,34,0,85,70,0
10735,0,0,0,2,74,19,0,10,42,44,3,38,20,0
10736,0,0,0,18,60,27,28,14,48,49,0,44,64,0
10737,38,0,9,55,81,42,26,10,25,6,0,22,14,0
10738,6,0,48,46,29,57,1,0,28,12,2,47,69,0
10739,0,0,29,32,0,34,6,0,29,28,0,81,42,0
10740,0,3,0,17,21,20,33,0,2,57,8,87,74,0
10741,13,4,0,0,21,77,33,0,0,65,13,63,19,21
10742,16,0,0,63,71,30,39,19,0,17,0,2,65,15
10743,8,1,0,24,51,35,37,8,0,28,0,0,73,0
10744,0,23,6,0,42,17,25,0,0,73,0,0,48,0
10745,0,15,2,21,54,30,20,3,0,57,0,0,19,0
10746,0,0,0,25,27,29,1,0,0,49,0,18,36,0
10747,0,0,0,16,39,19,31,0,0,102,5,22,79,3
10748,0,0,0,40,15,14,27,0,0,43,25,26,11,7
10749,0,0,0,43,3,5,41,0,0,46,10,1,16,0
10750,0,0,0,49,18,0,1,0,0,21,0,0,28,0
10751,0,0,0,44,33,0,0,0,0,49,5,0,51,29
10752,15,0,0,26,48,0,2,0,0,44,2,2,90,0
10753,0,0,0,38,80,23,0,0,0,37,16,0,19,0
10754,0,2,0,21,86,19,4,0,0,9,38,0,13,10
10755,0,0,0,31,63,0,26,0,0,35,32,0,1,0
10756,0,0,0,43,63,6,31,0,0,38,54,0,24,0
10757,0,0,0,1,49,0,47,0,0,22,44,33,59,0
10758,0,13,0,13,42,7,62,16,0,18,23,6,50,0
10759,0,3,0,32,33,0,41,0,0,11,26,1,29,3
10760,0,0,0,18,34,0,28,0,0,8,33,4,41,8
10761,0,0,0,12,28,0,11,0,9,0,30,0,46,0
10762,0,0,0,2,2,0,0,0,0,1,26,0,50,0
10763,0,0,0,4,23,0,0,0,0,5,27,0,42,0
10764,0,0,0,0,44,0,0,0,0,14,42,0,61,13
10765,0,0,0,0,1,0,26,0,0,12,21,0,24,2
10766,0,0,0,3,53,0,50,0,0,0,24,0,48,0
10767,0,0,0,1,53,0,4,0,0,0,0,0,54,0
10768,9,0,0,8,71,0,8,0,0,0,5,0,8,0
10769,0,0,0,0,31,0,31,0,0,0,28,0,5,0
10770,0,7,0,0,38,0,39,0,0,2,0,17,47,0
10771,0,20,3,0,25,0,38,0,0,0,0,4,1,0
10772,0,0,6,0,6,0,3,0,0,0,0,0,29,21
10773,0,0,0,0,0,0,23,0,0,0,0,0,50,16
10774,0,0,0,3,0,0,53,0,0,7,7,0,0,0
10775,0,0,0,2,0,8,11,0,0,0,0,0,0,0
10776,0,0,0,0,0,25,7,0,0,0,2,0,8,0
10777,0,0,0,0,0,20,24,0,0,0,2,0,19,0
10778,0,0,0,4,0,0,9,0,0,0,10,0,6,31
10779,0,0,0,0,0,0,0,0,0,0,0,0,0,27
10780,0,0,0,9,0,0,0,0,0,0,0,1,0,38
10781,0,0,0,0,0,0,0,26,0,0,0,0,0,20
10782,0,0,0,0,0,18,2,0,1,0,0,0,0,15
10783,0,0,0,3,0,0,17,0,0,0,0,0,1,12
10784,0,2,0,11,22,0,0,0,0,0,0,0,0,13
10785,0,0,0,0,12,0,29,0,0,0,0,0,2,0
10786,0,6,0,0,0,0,0,0,0,0,11,0,0,0
10787,0,0,0,0,14,0,7,0,0,0,5,0,0,0
10788,0,0,0,0,6,0,0,0,0,0,0,0,8,0
10789,0,0,0,0,0,0,0,0,0,0,0,0,15,24
10790,0,0,0,30,44,0,0,0,0,0,0,0,0,0
10791,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10793,3,0,0,0,0,5,0,0,0,0,0,0,0,0
10794,32,25,0,0,0,0,13,7,0,3,1,0,0,0
10795,8,0,32,0,0,0,0,7,0,0,0,0,0,0
10796,0,0,0,17,0,0,0,0,0,0,0,6,0,0
10797,0,11,0,8,0,0,0,1,18,1,0,0,0,0
10798,0,43,0,1,0,0,0,7,0,0,0,0,0,0
10799,4,0,0,5,0,0,0,0,0,0,0,0,0,0
10800,7,0,0,17,0,4,1,0,0,0,0,0,0,0
10801,27,0,0,16,6,0,12,0,7,6,0,0,0,3
10802,5,0,0,0,0,0,0,1,8,1,0,0,0,48
