time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
11,469.7151955782672,740.5735490374906,357.48736806814577,1061.2563909574753,329.2426319347822,89.15558876066257,1020.7411654743252,808.4198326916054,867.6406474228141,778.7528274778896,1673.8315630101272,1208.98250485435,354.3466202039952,1704.9592850660454
12,463.1561013693559,735.0673571643479,354.8769751995483,1048.8579980319512,334.3120493299381,89.97433334219787,1020.5558265617731,803.5719627855744,880.978499057707,772.1653604566193,1665.835138199085,1198.803073954095,351.2882728402403,1694.3496206462007
13,456.3187741245547,729.4550188876179,352.1427128467292,1036.4016670762787,339.4989386221793,90.79037954454323,1020.0785111474763,798.9117575788115,894.0049567963929,765.599512587496,1657.5600979907115,1188.4194350354078,347.91641541884474,1694.129441066057
14,449.2197215563368,723.7397485045639,349.2901645054666,1023.8919301440646,344.79897622533326,91.60297429867433,1019.3078247083338,794.4380907310463,906.7012632413152,759.0549998284342,1649.0068183640096,1177.8386456192559,344.22718906210616,1694.5633171559627
15,441.87590651746564,717.9248154343042,346.3255031704016,1011.3333154857587,350.20755083343585,92.41136681563708,1018.2426416730966,790.149717178374,919.0492227842132,752.5315114563933,1640.175996237847,1167.0678477870908,340.21758977558994,1694.6948290174896
16,434.30467704583907,712.0135406923994,343.2554977716036,998.7303450193475,355.7197644432342,93.21480929082165,1016.8821095466459,786.0452747211336,931.0312344033008,746.0287113466452,1631.0686498276225,1156.1142614490016,335.8855786665358,1694.5154389055542
17,426.523695736893,706.0092933136146,340.087509349144,986.087531818214,361.33043415684176,94.01255759916367,1015.2256526670526,782.1232856977373,942.630322535207,739.5462393012153,1621.686118347096,1144.9851776477967,331.2301902249861,1694.017122311944
18,418.55086885998026,699.9154867284958,336.8294765605123,973.4093776173721,367.03409478957843,94.80387198072353,1013.272975575513,778.3821587437536,953.8301660853228,733.0837124240059,1612.0300610576771,1133.6879519044294,326.25163737128133,1693.1923732099133
19,410.4042756299327,693.7355750994631,333.48989031588627,960.7003703392495,372.82500230500784,95.58801771611597,1011.0240659799953,774.8201906352673,964.6151256474969,726.640726540062,1602.1024556693524,1122.229997609959,320.95141192015257,1692.0342082397237
20,402.10209803663776,687.4730496222147,330.07775754369084,947.9649816401536,378.6971380959669,96.36426579129278,1008.4791972942829,771.4355682153098,974.9702690086226,720.2168576563158,1591.9055960993235,1112.41618402421,315.3323790675896,1690.5361698684771
21,393.66255162412523,681.1314347982594,326.60255429931954,935.2076644785378,384.6442141269789,97.13189355120898,1005.6389307350206,768.2263704018856,984.8813950156639,713.8116634610709,1581.4420895961975,1105.791368359859,309.39886447406894,1688.6923285591636
22,385.10381759642894,675.3640465305225,325.8359791454813,922.4328507061944,390.6596789498868,97.89018534192739,1002.5041169604773,765.1905702758778,994.3350558821191,707.4246848594051,1570.7148532394426,1098.9573184300864,303.15673249858116,1686.4972839850336
